node_id,window_start,window_end,pdr_mean,pdr_var,pdr_corrected,speed_kmh,is_handoff,kl_divergence,autocorr_peak,rsu_id,packets_received_total,packets_forwarded_total,ground_truth_label,is_attacker,label_multiclass,label_binary
1,157.0,167.0,0.8463,0.005,0.8485,52.0,0,0.0524,0.004,RSU_02,109,94,BENIGN,0,0,0
1,281.0,291.0,0.8678,0.01,0.8692,34.2,0,0.0256,0.0135,RSU_02,79,67,BENIGN,0,0,0
1,170.0,180.0,0.8433,0.0075,0.8453,47.2,0,0.0243,0.0093,RSU_02,64,53,BENIGN,0,0,0
1,186.0,196.0,0.9815,0.0341,0.9833,42.5,0,0.0691,0.0407,RSU_02,126,119,BENIGN,0,0,0
1,177.0,187.0,0.8107,0.0329,0.8124,41.3,0,0.0188,0.0652,RSU_02,90,72,BENIGN,0,0,0
1,56.0,66.0,0.8733,0.027,0.8754,52.0,0,0.0407,0.0861,RSU_02,136,117,BENIGN,0,0,0
1,6.0,16.0,0.9152,0.0152,0.9168,36.5,0,0.0044,0.0599,RSU_02,140,127,BENIGN,0,0,0
1,234.0,244.0,0.8004,0.0121,0.8022,42.0,0,0.0511,0.035,RSU_02,142,116,BENIGN,0,0,0
1,46.0,56.0,0.954,0.0332,0.9566,61.8,0,0.0568,0.0105,RSU_02,133,127,BENIGN,0,0,0
1,107.0,117.0,0.9542,0.0053,0.9562,48.8,0,0.0748,0.0751,RSU_02,144,137,BENIGN,0,0,0
1,139.0,149.0,0.8301,0.0085,0.8315,33.5,0,0.0329,0.0704,RSU_02,71,59,BENIGN,0,0,0
1,197.0,207.0,0.7815,0.0272,0.7832,41.3,0,0.066,0.0147,RSU_02,65,51,BENIGN,0,0,0
1,356.0,366.0,0.8704,0.011,0.8726,53.1,0,0.071,0.0041,RSU_02,141,120,BENIGN,0,0,0
1,224.0,234.0,0.8159,0.0079,0.8186,66.6,0,0.0255,0.0593,RSU_02,71,60,BENIGN,0,0,0
1,275.0,285.0,0.8045,0.0052,0.8067,51.2,0,0.0429,0.0937,RSU_02,80,63,BENIGN,0,0,0
1,418.0,428.0,0.8723,0.0027,0.8744,49.6,0,0.0372,0.0821,RSU_02,111,96,BENIGN,0,0,0
1,289.0,299.0,0.7959,0.0331,0.7974,35.9,0,0.0342,0.0596,RSU_02,58,44,BENIGN,0,0,0
1,16.0,26.0,0.8172,0.0039,0.8188,39.0,0,0.0765,0.0599,RSU_02,122,99,BENIGN,0,0,0
1,371.0,381.0,0.845,0.0265,0.846,24.1,0,0.0533,0.0286,RSU_02,96,80,BENIGN,0,0,0
1,140.0,150.0,0.9805,0.032,0.9818,31.5,0,0.0193,0.0068,RSU_02,81,76,BENIGN,0,0,0
1,203.0,213.0,0.9407,0.0194,0.9425,43.6,0,0.012,0.0648,RSU_02,67,62,BENIGN,0,0,0
1,329.0,339.0,0.8708,0.0249,0.8724,39.2,0,0.006,0.0504,RSU_02,68,58,BENIGN,0,0,0
1,19.0,29.0,0.8639,0.0164,0.8656,42.3,0,0.0783,0.0181,RSU_02,129,111,BENIGN,0,0,0
1,119.0,129.0,0.852,0.0395,0.8536,38.1,0,0.0388,0.0179,RSU_02,139,116,BENIGN,0,0,0
1,274.0,284.0,0.8329,0.0368,0.8344,35.2,0,0.0465,0.0533,RSU_02,109,92,BENIGN,0,0,0
1,70.0,80.0,0.8078,0.0079,0.8099,51.8,0,0.019,0.03,RSU_02,114,92,BENIGN,0,0,0
1,455.0,465.0,0.8608,0.0161,0.8624,37.5,0,0.0627,0.0963,RSU_02,62,54,BENIGN,0,0,0
1,414.0,424.0,0.7844,0.0089,0.7864,47.7,0,0.0045,0.0103,RSU_02,93,73,BENIGN,0,0,0
1,153.0,163.0,0.9846,0.039,0.9867,50.6,0,0.0052,0.0822,RSU_02,114,114,BENIGN,0,0,0
1,73.0,83.0,0.8426,0.0036,0.8441,36.1,0,0.0729,0.0006,RSU_02,98,82,BENIGN,0,0,0
1,452.0,462.0,0.9078,0.0388,0.9094,39.0,0,0.0299,0.0681,RSU_02,56,51,BENIGN,0,0,0
1,165.0,175.0,0.846,0.0383,0.8476,38.2,0,0.0027,0.058,RSU_02,66,57,BENIGN,0,0,0
1,24.0,34.0,0.8998,0.0084,0.9015,41.1,0,0.0594,0.0025,RSU_02,85,74,BENIGN,0,0,0
1,411.0,421.0,0.8888,0.0182,0.8909,50.7,0,0.0025,0.0879,RSU_02,51,44,BENIGN,0,0,0
1,112.0,122.0,0.8545,0.016,0.8562,40.0,0,0.0046,0.0583,RSU_02,138,114,BENIGN,0,0,0
1,357.0,367.0,0.7866,0.0387,0.7881,37.8,0,0.0421,0.0303,RSU_02,86,69,BENIGN,0,0,0
1,296.0,306.0,0.7915,0.0142,0.7931,39.3,0,0.0386,0.0503,RSU_02,81,67,BENIGN,0,0,0
1,324.0,334.0,0.8397,0.0234,0.8411,33.5,0,0.0469,0.0446,RSU_02,133,110,BENIGN,0,0,0
1,85.0,95.0,0.9685,0.0048,0.9706,51.9,0,0.0262,0.0816,RSU_02,109,102,BENIGN,0,0,0
1,22.0,32.0,0.8133,0.038,0.8148,34.2,0,0.0704,0.0907,RSU_02,149,124,BENIGN,0,0,0
1,37.0,47.0,0.8234,0.0202,0.8256,51.5,0,0.025,0.0427,RSU_02,114,95,BENIGN,0,0,0
1,147.0,157.0,0.9429,0.0323,0.9448,45.2,0,0.0614,0.0114,RSU_02,114,108,BENIGN,0,0,0
1,423.0,433.0,0.9528,0.0084,0.9548,49.8,0,0.0315,0.0317,RSU_02,90,85,BENIGN,0,0,0
1,462.0,472.0,0.934,0.0349,0.9352,27.3,0,0.0154,0.0098,RSU_02,139,131,BENIGN,0,0,0
1,478.0,488.0,0.9459,0.0247,0.9482,54.7,0,0.009,0.0156,RSU_02,93,88,BENIGN,0,0,0
1,341.0,351.0,0.8308,0.0193,0.8325,40.9,0,0.0709,0.0378,RSU_02,124,105,BENIGN,0,0,0
1,173.0,183.0,0.8996,0.0333,0.9013,41.5,0,0.0793,0.0164,RSU_02,119,105,BENIGN,0,0,0
1,336.0,346.0,0.9785,0.0113,0.9802,40.6,0,0.0369,0.0671,RSU_02,66,63,BENIGN,0,0,0
1,126.0,136.0,0.7813,0.0324,0.7833,48.3,0,0.0759,0.0091,RSU_02,66,47,BENIGN,0,0,0
1,444.0,454.0,0.8156,0.0386,0.8169,31.1,0,0.0012,0.0481,RSU_02,83,69,BENIGN,0,0,0
1,41.0,51.0,0.925,0.0378,0.9269,45.2,0,0.0546,0.0332,RSU_02,100,93,BENIGN,0,0,0
1,17.0,27.0,0.8004,0.0072,0.8018,34.5,0,0.0638,0.0678,RSU_02,104,80,BENIGN,0,0,0
1,123.0,133.0,0.982,0.0204,0.9841,50.7,0,0.0362,0.0279,RSU_02,145,139,BENIGN,0,0,0
1,72.0,82.0,0.9249,0.0126,0.9271,52.3,1,0.0045,0.061,RSU_02,74,66,BENIGN,0,0,0
1,132.0,142.0,0.9831,0.0228,0.9849,43.2,0,0.0691,0.0139,RSU_02,106,106,BENIGN,0,0,0
1,277.0,287.0,0.8653,0.0194,0.8677,56.2,0,0.0433,0.0818,RSU_02,67,58,BENIGN,0,0,0
1,69.0,79.0,0.8503,0.0125,0.8524,51.4,0,0.0509,0.0356,RSU_02,64,55,BENIGN,0,0,0
1,320.0,330.0,0.9017,0.0267,0.9034,40.1,0,0.0729,0.0346,RSU_02,112,100,BENIGN,0,0,0
1,495.0,505.0,0.9052,0.0366,0.9071,45.7,1,0.023,0.0186,RSU_02,115,102,BENIGN,0,0,0
1,111.0,121.0,0.9077,0.0178,0.9099,51.1,0,0.0594,0.0228,RSU_02,55,48,BENIGN,0,0,0
1,152.0,162.0,0.9142,0.0136,0.9161,44.5,0,0.0798,0.0264,RSU_02,77,69,BENIGN,0,0,0
1,218.0,228.0,0.8039,0.0002,0.8059,48.9,0,0.08,0.0802,RSU_02,128,100,BENIGN,0,0,0
1,179.0,189.0,0.9723,0.0201,0.9744,48.8,0,0.0636,0.0136,RSU_02,147,140,BENIGN,0,0,0
1,223.0,233.0,0.9872,0.0022,0.9889,41.3,0,0.0114,0.0053,RSU_02,112,107,BENIGN,0,0,0
1,280.0,290.0,0.8662,0.0359,0.8683,49.7,0,0.0717,0.0686,RSU_02,135,116,BENIGN,0,0,0
1,183.0,193.0,0.7948,0.0145,0.7964,38.3,0,0.0428,0.0996,RSU_02,97,74,BENIGN,0,0,0
1,67.0,77.0,0.8097,0.0305,0.8113,38.8,0,0.0087,0.0981,RSU_02,88,68,BENIGN,0,0,0
1,447.0,457.0,0.9332,0.0021,0.9354,50.9,0,0.0707,0.0863,RSU_02,94,90,BENIGN,0,0,0
1,498.0,508.0,0.7838,0.0223,0.7859,50.5,0,0.063,0.0541,RSU_02,82,67,BENIGN,0,0,0
1,305.0,315.0,0.8177,0.0231,0.8188,26.8,0,0.0766,0.0503,RSU_02,58,48,BENIGN,0,0,0
1,154.0,164.0,0.9863,0.0365,0.9878,34.9,0,0.0351,0.004,RSU_02,86,85,BENIGN,0,0,0
1,122.0,132.0,0.8925,0.0191,0.8943,45.1,0,0.0311,0.0887,RSU_02,139,124,BENIGN,0,0,0
1,394.0,404.0,0.8725,0.036,0.875,59.4,0,0.0601,0.0489,RSU_02,110,96,BENIGN,0,0,0
1,193.0,203.0,0.9746,0.0284,0.9761,37.4,0,0.0335,0.0517,RSU_02,58,55,BENIGN,0,0,0
1,490.0,500.0,0.8331,0.0175,0.8351,48.6,0,0.0416,0.0295,RSU_02,51,41,BENIGN,0,0,0
1,302.0,312.0,0.8129,0.0147,0.8149,48.7,0,0.0495,0.0159,RSU_02,146,118,BENIGN,0,0,0
1,376.0,386.0,0.9167,0.0246,0.9179,30.7,0,0.0267,0.0818,RSU_02,53,45,BENIGN,0,0,0
1,92.0,102.0,0.9491,0.0074,0.9509,43.9,0,0.0068,0.0436,RSU_02,115,104,BENIGN,0,0,0
1,75.0,85.0,0.821,0.0066,0.8228,43.1,0,0.0733,0.0328,RSU_02,87,73,BENIGN,0,0,0
1,228.0,238.0,0.8536,0.0309,0.855,33.4,0,0.0643,0.0153,RSU_02,86,73,BENIGN,0,0,0
1,268.0,278.0,0.8728,0.0134,0.8746,43.0,0,0.0417,0.0586,RSU_02,50,49,BENIGN,0,0,0
1,231.0,241.0,0.9677,0.0368,0.9699,52.7,0,0.0076,0.0544,RSU_02,124,122,BENIGN,0,0,0
1,158.0,168.0,0.9209,0.0329,0.922,27.7,0,0.0196,0.0421,RSU_02,133,118,BENIGN,0,0,0
1,204.0,214.0,0.9821,0.0207,0.9839,44.3,0,0.0058,0.0627,RSU_02,75,75,BENIGN,0,0,0
1,136.0,146.0,0.9011,0.0393,0.9028,41.4,0,0.0193,0.0681,RSU_02,121,109,BENIGN,0,0,0
1,312.0,322.0,0.7883,0.0161,0.7902,44.5,0,0.0519,0.0698,RSU_02,113,86,BENIGN,0,0,0
1,323.0,333.0,0.9515,0.0384,0.9537,52.3,0,0.0634,0.0604,RSU_02,99,92,BENIGN,0,0,0
1,461.0,471.0,0.9398,0.0006,0.9412,35.1,0,0.0446,0.0379,RSU_02,100,93,BENIGN,0,0,0
1,321.0,331.0,0.8591,0.0213,0.861,46.0,0,0.0,0.0241,RSU_02,70,61,BENIGN,0,0,0
1,9.0,19.0,0.9114,0.0229,0.9139,60.1,0,0.0148,0.006,RSU_02,110,102,BENIGN,0,0,0
1,453.0,463.0,0.8405,0.0048,0.8423,45.5,0,0.0563,0.0645,RSU_02,87,72,BENIGN,0,0,0
1,137.0,147.0,0.7935,0.0238,0.7949,35.7,0,0.0592,0.0211,RSU_02,134,106,BENIGN,0,0,0
1,422.0,432.0,0.8613,0.0259,0.8638,60.3,0,0.0036,0.0054,RSU_02,95,85,BENIGN,0,0,0
1,30.0,40.0,0.8217,0.0099,0.823,31.8,0,0.0245,0.0555,RSU_02,108,89,BENIGN,0,0,0
1,439.0,449.0,0.9678,0.0199,0.9703,60.5,0,0.0673,0.0801,RSU_02,91,87,BENIGN,0,0,0
1,318.0,328.0,0.8668,0.0219,0.8687,45.4,0,0.0349,0.0749,RSU_02,132,111,BENIGN,0,0,0
1,484.0,494.0,0.7901,0.031,0.7916,36.7,0,0.0457,0.0761,RSU_02,64,46,BENIGN,0,0,0
1,117.0,127.0,0.7915,0.0389,0.7934,46.1,0,0.041,0.0291,RSU_02,96,75,BENIGN,0,0,0
1,416.0,426.0,0.9599,0.0378,0.9622,54.6,0,0.0269,0.0561,RSU_02,59,55,BENIGN,0,0,0
1,286.0,296.0,0.8547,0.0324,0.8569,54.9,0,0.0236,0.0571,RSU_02,124,106,BENIGN,0,0,0
1,334.0,344.0,0.8202,0.0207,0.8221,45.3,0,0.0726,0.0804,RSU_02,56,46,BENIGN,0,0,0
1,307.0,317.0,0.8778,0.0377,0.8793,36.3,0,0.0745,0.0207,RSU_02,85,75,BENIGN,0,0,0
1,450.0,460.0,0.9193,0.0163,0.9204,26.4,0,0.0224,0.0731,RSU_02,74,68,BENIGN,0,0,0
1,393.0,403.0,0.872,0.0344,0.8741,51.1,0,0.0453,0.0157,RSU_02,119,102,BENIGN,0,0,0
1,127.0,137.0,0.8341,0.018,0.8359,42.3,1,0.0554,0.0733,RSU_02,149,125,BENIGN,0,0,0
1,82.0,92.0,0.9686,0.021,0.9703,41.2,0,0.0566,0.0252,RSU_02,94,92,BENIGN,0,0,0
1,454.0,464.0,0.833,0.0214,0.8349,45.9,0,0.0659,0.0103,RSU_02,144,119,BENIGN,0,0,0
1,133.0,143.0,0.8581,0.0037,0.86,43.8,0,0.0366,0.0394,RSU_02,136,118,BENIGN,0,0,0
1,77.0,87.0,0.973,0.017,0.9743,29.7,0,0.0274,0.0962,RSU_02,94,91,BENIGN,0,0,0
1,163.0,173.0,0.8073,0.027,0.8088,37.3,0,0.0687,0.0963,RSU_02,112,88,BENIGN,0,0,0
1,384.0,394.0,0.9273,0.0316,0.929,41.9,0,0.0281,0.0405,RSU_02,89,79,BENIGN,0,0,0
1,28.0,38.0,0.8655,0.0209,0.8674,43.8,0,0.0717,0.0196,RSU_02,52,43,BENIGN,0,0,0
1,211.0,221.0,0.9003,0.0095,0.9015,28.4,0,0.0635,0.0486,RSU_02,83,72,BENIGN,0,0,0
1,78.0,88.0,0.8995,0.0305,0.9005,24.4,0,0.0649,0.0342,RSU_02,93,83,BENIGN,0,0,0
1,103.0,113.0,0.9688,0.0249,0.9709,49.6,0,0.0105,0.031,RSU_02,70,67,BENIGN,0,0,0
1,250.0,260.0,0.8384,0.0199,0.8404,48.6,0,0.0264,0.0441,RSU_02,135,115,BENIGN,0,0,0
1,38.0,48.0,0.8365,0.0079,0.838,35.3,0,0.0627,0.0909,RSU_02,87,74,BENIGN,0,0,0
1,338.0,348.0,0.9312,0.0302,0.9327,36.0,0,0.0175,0.0443,RSU_02,111,105,BENIGN,0,0,0
1,124.0,134.0,0.8386,0.0162,0.8404,43.9,0,0.0799,0.0055,RSU_02,107,87,BENIGN,0,0,0
1,10.0,20.0,0.92,0.0032,0.9218,43.1,0,0.0353,0.0163,RSU_02,68,65,BENIGN,0,0,0
1,481.0,491.0,0.7988,0.0384,0.8003,35.5,0,0.0573,0.0788,RSU_02,120,96,BENIGN,0,0,0
1,433.0,443.0,0.9138,0.0065,0.9158,49.2,0,0.0725,0.0516,RSU_02,65,59,BENIGN,0,0,0
1,178.0,188.0,0.971,0.0108,0.9725,34.8,1,0.0656,0.0999,RSU_02,71,69,BENIGN,0,0,0
1,167.0,177.0,0.9156,0.0093,0.9177,49.0,0,0.0125,0.0683,RSU_02,109,99,BENIGN,0,0,0
1,283.0,293.0,0.7933,0.0053,0.7954,50.7,0,0.0687,0.0634,RSU_02,75,58,BENIGN,0,0,0
1,407.0,417.0,0.9059,0.0069,0.9073,34.8,0,0.0593,0.0303,RSU_02,116,107,BENIGN,0,0,0
1,374.0,384.0,0.8718,0.0107,0.8733,35.4,0,0.0483,0.0871,RSU_02,149,130,BENIGN,0,0,0
1,114.0,124.0,0.8573,0.0392,0.8594,50.5,1,0.0337,0.0502,RSU_02,140,122,BENIGN,0,0,0
1,410.0,420.0,0.931,0.0202,0.9325,35.4,0,0.0567,0.0249,RSU_02,82,73,BENIGN,0,0,0
1,232.0,242.0,0.9475,0.0288,0.9494,46.6,0,0.0069,0.0464,RSU_02,67,66,BENIGN,0,0,0
1,402.0,412.0,0.8382,0.0399,0.8405,55.6,0,0.0601,0.0645,RSU_02,85,69,BENIGN,0,0,0
1,353.0,363.0,0.7999,0.0303,0.8019,50.1,0,0.0485,0.057,RSU_02,55,43,BENIGN,0,0,0
1,479.0,489.0,0.8615,0.0068,0.8637,53.7,0,0.0181,0.0576,RSU_02,92,78,BENIGN,0,0,0
1,84.0,94.0,0.9061,0.0293,0.9074,32.5,0,0.0616,0.0975,RSU_02,107,97,BENIGN,0,0,0
1,415.0,425.0,0.9775,0.0362,0.9793,42.7,0,0.0453,0.0354,RSU_02,88,82,BENIGN,0,0,0
1,12.0,22.0,0.7949,0.023,0.7967,42.1,0,0.0453,0.0878,RSU_02,105,81,BENIGN,0,0,0
1,198.0,208.0,0.9107,0.0124,0.9127,46.0,1,0.0295,0.077,RSU_02,131,121,BENIGN,0,0,0
1,408.0,418.0,0.8693,0.0099,0.8712,45.8,0,0.0599,0.0262,RSU_02,138,118,BENIGN,0,0,0
1,282.0,292.0,0.9368,0.0357,0.938,28.9,0,0.0605,0.0332,RSU_02,124,120,BENIGN,0,0,0
1,258.0,268.0,0.8363,0.0325,0.8383,49.0,0,0.0044,0.0538,RSU_02,57,45,BENIGN,0,0,0
1,237.0,247.0,0.8618,0.0381,0.8635,41.5,0,0.0256,0.0868,RSU_02,138,119,BENIGN,0,0,0
1,465.0,475.0,0.8665,0.0133,0.8685,49.9,1,0.0536,0.0216,RSU_02,109,96,BENIGN,0,0,0
1,261.0,271.0,0.9301,0.0242,0.9318,40.9,0,0.0239,0.0411,RSU_02,71,67,BENIGN,0,0,0
1,0.0,10.0,0.851,0.0051,0.8532,53.5,0,0.0313,0.0163,RSU_02,123,108,BENIGN,0,0,0
1,467.0,477.0,0.9262,0.0137,0.9275,32.1,0,0.0086,0.007,RSU_02,108,102,BENIGN,0,0,0
1,51.0,61.0,0.8211,0.0328,0.8223,28.8,0,0.0519,0.0419,RSU_02,95,74,BENIGN,0,0,0
1,95.0,105.0,0.8297,0.0193,0.8314,42.1,0,0.0343,0.0075,RSU_02,60,50,BENIGN,0,0,0
1,395.0,405.0,0.9109,0.0023,0.9125,39.4,0,0.0019,0.045,RSU_02,83,75,BENIGN,0,0,0
1,242.0,252.0,0.9306,0.0215,0.9321,36.7,1,0.0407,0.0243,RSU_02,124,115,BENIGN,0,0,0
1,245.0,255.0,0.9834,0.0216,0.9851,42.5,0,0.0367,0.0945,RSU_02,117,114,BENIGN,0,0,0
1,271.0,281.0,0.9651,0.0031,0.9668,40.9,0,0.0565,0.092,RSU_02,77,74,BENIGN,0,0,0
1,247.0,257.0,0.8511,0.0374,0.8532,52.2,0,0.073,0.0209,RSU_02,53,45,BENIGN,0,0,0
1,89.0,99.0,0.7911,0.029,0.7929,42.3,0,0.0097,0.0303,RSU_02,103,83,BENIGN,0,0,0
1,110.0,120.0,0.8592,0.0321,0.8614,52.7,0,0.0348,0.087,RSU_02,68,60,BENIGN,0,0,0
1,55.0,65.0,0.9105,0.0287,0.9115,24.5,0,0.0088,0.0036,RSU_02,149,136,BENIGN,0,0,0
1,45.0,55.0,0.8153,0.0335,0.8175,51.5,0,0.0439,0.0189,RSU_02,122,99,BENIGN,0,0,0
1,335.0,345.0,0.8057,0.0214,0.8077,47.2,0,0.0704,0.041,RSU_02,98,82,BENIGN,0,0,0
1,493.0,503.0,0.8181,0.0324,0.8198,42.2,0,0.0108,0.0469,RSU_02,143,115,BENIGN,0,0,0
1,432.0,442.0,0.8784,0.0239,0.88,39.0,0,0.0025,0.0275,RSU_02,53,48,BENIGN,0,0,0
1,472.0,482.0,0.9071,0.0158,0.9082,27.9,1,0.0239,0.0867,RSU_02,124,112,BENIGN,0,0,0
1,31.0,41.0,0.7984,0.0069,0.8008,57.3,0,0.0414,0.0214,RSU_02,78,59,BENIGN,0,0,0
1,361.0,371.0,0.8362,0.0182,0.8379,41.1,0,0.0377,0.0707,RSU_02,144,124,BENIGN,0,0,0
1,299.0,309.0,0.9479,0.0296,0.9496,40.4,0,0.0341,0.0334,RSU_02,81,73,BENIGN,0,0,0
1,397.0,407.0,0.9206,0.0191,0.9226,48.5,0,0.0514,0.0038,RSU_02,112,104,BENIGN,0,0,0
1,417.0,427.0,0.9641,0.0063,0.9657,38.9,0,0.0365,0.0606,RSU_02,119,112,BENIGN,0,0,0
1,494.0,504.0,0.8464,0.017,0.8481,42.1,0,0.0247,0.0281,RSU_02,147,124,BENIGN,0,0,0
1,367.0,377.0,0.7929,0.0065,0.7947,43.2,0,0.0716,0.0686,RSU_02,74,61,BENIGN,0,0,0
1,222.0,232.0,0.9556,0.0062,0.9576,48.9,0,0.0241,0.0249,RSU_02,87,85,BENIGN,0,0,0
1,18.0,28.0,0.8389,0.014,0.8409,48.5,0,0.0626,0.0993,RSU_02,74,61,BENIGN,0,0,0
1,74.0,84.0,0.814,0.0386,0.8156,39.0,0,0.0165,0.0742,RSU_02,104,83,BENIGN,0,0,0
1,449.0,459.0,0.9069,0.0079,0.9085,37.8,0,0.0396,0.0742,RSU_02,127,114,BENIGN,0,0,0
1,489.0,499.0,0.8097,0.0257,0.8113,37.6,0,0.0306,0.0957,RSU_02,82,70,BENIGN,0,0,0
1,109.0,119.0,0.7934,0.0155,0.7953,46.7,0,0.0226,0.0304,RSU_02,148,116,BENIGN,0,0,0
1,227.0,237.0,0.979,0.0103,0.9809,43.8,0,0.027,0.0402,RSU_02,55,55,BENIGN,0,0,0
1,442.0,452.0,0.7865,0.0348,0.788,34.5,0,0.0111,0.0127,RSU_02,67,52,BENIGN,0,0,0
1,225.0,235.0,0.8106,0.0279,0.8121,36.5,0,0.0514,0.0783,RSU_02,143,117,BENIGN,0,0,0
1,285.0,295.0,0.7953,0.0316,0.7965,30.2,0,0.0174,0.0677,RSU_02,130,100,BENIGN,0,0,0
1,83.0,93.0,0.7882,0.0391,0.7899,39.8,1,0.0194,0.0663,RSU_02,133,104,BENIGN,0,0,0
1,381.0,391.0,0.9754,0.0335,0.9766,27.9,0,0.0796,0.0023,RSU_02,61,57,BENIGN,0,0,0
1,26.0,36.0,0.868,0.024,0.8694,33.0,0,0.0411,0.0288,RSU_02,50,43,BENIGN,0,0,0
1,195.0,205.0,0.9674,0.0031,0.9694,47.5,0,0.0265,0.0248,RSU_02,148,145,BENIGN,0,0,0
1,229.0,239.0,0.9285,0.0076,0.9299,33.7,0,0.0293,0.0106,RSU_02,112,103,BENIGN,0,0,0
1,210.0,220.0,0.8835,0.0189,0.8845,23.4,0,0.0392,0.0847,RSU_02,133,119,BENIGN,0,0,0
1,219.0,229.0,0.8398,0.015,0.8409,26.6,0,0.0605,0.054,RSU_02,57,48,BENIGN,0,0,0
1,405.0,415.0,0.8939,0.0211,0.8956,40.6,0,0.0113,0.0001,RSU_02,131,115,BENIGN,0,0,0
1,391.0,401.0,0.9698,0.0128,0.9713,33.9,0,0.0536,0.0188,RSU_02,112,109,BENIGN,0,0,0
